dataset/pic/009_0037.jpg,0.0,0.0,0.48892474,0.0,0.000105690604,0.7789397,0.0,0.0,0.3161206,0.0,0.00042276242,0.05421928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021138121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029593369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076097236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019024309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105690604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023357624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529343,0.0,0.0,0.1653001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013654579,0.0009558205,0.375774,0.0,0.0061445604,0.6698936,0.00013654579,0.0125622125,0.5061752,0.00054618315,0.010514026,0.19840103,0.00040963735,0.025807153,0.020345323,0.0,0.0,0.0,0.00027309157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068272892,0.00027309157,0.001228912,0.0,0.00040963735,0.00027309157,0.0,0.00013654579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013654579,0.00013654579,0.0,0.00013654579,0.00027309157,0.0,0.00013654579,0.0,0.0,0.00027309157,0.0,0.0,0.00040963735,0.0,0.0,0.00013654579,0.0,0.0,0.00013654579,0.0,0.0,0.00013654579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027309157,0.0,0.0,0.00054618315,0.0,0.0,0.00013654579,0.0,0.0,0.00027309157,0.0,0.0,0.00054618315,0.00027309157,0.0,0.0009558205,0.0,0.0,0.0016385494,0.0,0.0,0.0015020036,0.0,0.0,0.0016385494,0.0,0.0,0.0016385494,0.0,0.0,0.0015020036,0.0,0.0,0.00040963735,0.0,0.0,0.00013654579,0.0,0.0,0.00259437,0.0,0.0,0.00027309157,0.0010923663,0.00054618315,0.00068272895,0.008465839,0.00040963735,0.0021847326,0.01747786,0.0,0.0039598276,0.001228912,0.0,0.0032770988,0.00013654579,0.0,0.004915648,0.0,0.0,0.0035501905,0.0,0.0,0.0020481867,0.0,0.0,0.0008192747,0.0,0.0,0.00068272895,0.0,0.0,0.00040963735,0.0,0.0,0.001228912,0.0,0.0,0.0008192747,0.006963835,0.00259437,0.001228912,0.041100282,0.0065541975,0.001228912,0.0030040073,0.00027309157,0.00054618315,0.0,0.0,0.00013654579,0.0,0.0,0.00027309157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027309157,0.0,0.0,0.0,0.012698758,0.049156483,0.0013654579,0.010240934,0.047791027,0.00013654579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013654579,0.003823282,0.25001535,0.00013654579,0.0028674614,0.20795923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004992942,0.3453941,0.0,0.086348526,0.18532626,0.0,0.22057055,0.39605778,0.0,0.17930536,0.585349,0.0,0.013510314,0.05462866,0.0,0.00014685123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054334956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014685123,0.11777469,0.0,0.00014685123,0.0016153636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022027686,0.4887209,0.0,0.0085173715,0.050663676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039904574,0.83884245,0.0,0.072191,0.32649195,0.0,0.2413622,0.25321266,0.0,0.013422447,0.14837246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011003988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036276884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009673836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008222761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008827375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013301524,0.14462385,0.0,0.0050787637,0.08742729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035833215,0.019349936,0.0,0.043788187,0.5934697,7.166643e-05,0.1786644,0.5918214,0.00021499928,0.10004634,0.47507676,0.00021499928,0.019708268,0.035833213,0.0,7.166643e-05,0.0,0.00014333286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166643e-05,0.0,0.0,0.0,0.0,0.0,7.166643e-05,0.0,0.0,0.00014333286,0.0,0.0,0.00021499928,0.0,0.0,7.166643e-05,0.0,0.0,7.166643e-05,0.0,0.0,7.166643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014333286,0.0,0.0,0.00028666572,0.0,0.0,7.166643e-05,0.0,0.0,0.00014333286,0.0,0.0,0.00028666572,0.00014333286,0.0,0.000501665,0.0,0.0,0.0008599971,0.0,0.0,0.00078833074,0.0,0.0,0.0008599971,0.0,0.0,0.0008599971,0.0,0.0,0.00078833074,0.0,0.0,0.00021499928,0.0,0.0,7.166643e-05,0.0,0.0,0.0013616622,0.0,0.0,7.166643e-05,0.00057333143,0.00028666572,0.00028666572,0.0044433186,0.00021499928,0.00093166356,0.009173303,0.0,0.00200666,0.00064499787,0.0,0.0017199942,7.166643e-05,0.0,0.0024366586,0.0,0.0,0.0018633271,0.0,0.0,0.0010749964,0.0,0.0,0.00042999856,0.0,0.0,0.00035833215,0.0,0.0,0.00021499928,0.0,0.0,0.00064499787,0.0,0.0,0.00028666572,0.0033683223,0.0013616622,0.000501665,0.021571595,0.0034399885,0.00064499787,0.0015766615,0.00014333286,0.00028666572,0.0,0.0,7.166643e-05,0.0,0.0,0.00014333286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014333286,0.0,0.0,0.0,0.006378312,0.010821631,0.0007166643,0.005374982,0.009674968,7.166643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166643e-05,0.0018633271,0.034041554,7.166643e-05,0.0054466487,0.15444115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
